          1  4.78000e-01  1.73721e+08  5.83708e+08
          2  4.46000e-01  6.07883e+07  2.04251e+08
          3  4.16000e-01  3.27066e+06  1.09902e+07
          4  3.74000e-01  1.07544e+06  3.61392e+06
          5  3.68000e-01  2.97929e+05  1.00128e+06
          6  3.42000e-01  1.17277e+05  3.94181e+05
          7  3.80000e-01  1.13992e+05  3.83128e+05
          8  3.54000e-01  1.13759e+05  3.82336e+05
          9  3.26000e-01  2.06045e+04  6.93021e+04
         10  3.26000e-01  4.60633e+03  1.55272e+04
         11  3.06000e-01  4.51710e+03  1.52246e+04
         12  3.06000e-01  4.45121e+03  1.50006e+04
         13  3.10000e-01  3.72487e+01  1.57813e+02
         14  2.78000e-01  2.91872e+01  1.29412e+02
         15  2.92000e-01  9.33227e+00  6.09272e+01
         16  2.60000e-01  5.86837e+00  4.84112e+01
         17  2.88000e-01  3.01359e+00  3.78946e+01
         18  2.70000e-01  1.62238e+00  3.24475e+01
         19  2.60000e-01 -7.65813e-02  2.62156e+01
         20  2.44000e-01 -5.94823e-01  2.40881e+01
         21  2.36000e-01 -1.03700e+00  2.22537e+01
         22  2.64000e-01 -1.60155e+00  1.99735e+01
         23  2.24000e-01 -1.99451e+00  1.83670e+01
         24  2.12000e-01 -2.32850e+00  1.69577e+01
         25  2.34000e-01 -2.79003e+00  1.50810e+01
         26  2.52000e-01 -3.17790e+00  1.34950e+01
         27  2.58000e-01 -3.42649e+00  1.23936e+01
         28  2.32000e-01 -3.62453e+00  1.15212e+01
         29  2.04000e-01 -3.78677e+00  1.07859e+01
         30  2.32000e-01 -4.03307e+00  9.73388e+00
         31  2.60000e-01 -4.17246e+00  9.17905e+00
         32  2.22000e-01 -4.30409e+00  8.64734e+00
         33  1.98000e-01 -4.31579e+00  8.59972e+00
         34  2.28000e-01 -4.48395e+00  7.89236e+00
         35  2.54000e-01 -4.64432e+00  7.19916e+00
         36  2.48000e-01 -4.75712e+00  6.69129e+00
         37  2.12000e-01 -4.82451e+00  6.37465e+00
         38  2.30000e-01 -4.88964e+00  5.96078e+00
         39  2.06000e-01 -5.01771e+00  5.43452e+00
         40  2.46000e-01 -5.08504e+00  5.12125e+00
         41  2.30000e-01 -5.18737e+00  4.64010e+00
         42  2.46000e-01 -5.24293e+00  4.37216e+00
         43  2.74000e-01 -5.33549e+00  3.92098e+00
         44  2.34000e-01 -5.38921e+00  3.70613e+00
         45  2.38000e-01 -5.42921e+00  3.49521e+00
         46  2.18000e-01 -5.43369e+00  3.45517e+00
         47  2.00000e-01 -5.48706e+00  3.24365e+00
         48  2.20000e-01 -5.46843e+00  3.34728e+00
         49  2.14000e-01 -5.50070e+00  3.24453e+00
         50  2.28000e-01 -5.52440e+00  3.10179e+00
         51  2.12000e-01 -5.55309e+00  2.94151e+00
         52  2.42000e-01 -5.56044e+00  2.85475e+00
         53  2.00000e-01 -5.55859e+00  2.87218e+00
         54  2.22000e-01 -5.57658e+00  2.76089e+00
         55  2.10000e-01 -5.60059e+00  2.65915e+00
         56  2.20000e-01 -5.59208e+00  2.70154e+00
         57  2.22000e-01 -5.60226e+00  2.64344e+00
         58  2.20000e-01 -5.62599e+00  2.50387e+00
         59  2.18000e-01 -5.65151e+00  2.38646e+00
         60  2.30000e-01 -5.67322e+00  2.34551e+00
         61  2.40000e-01 -5.69427e+00  2.23718e+00
         62  2.40000e-01 -5.72680e+00  2.03889e+00
         63  2.36000e-01 -5.72769e+00  2.03120e+00
         64  2.30000e-01 -5.72449e+00  2.02433e+00
         65  2.32000e-01 -5.71047e+00  2.04604e+00
         66  2.66000e-01 -5.73160e+00  1.96960e+00
         67  2.20000e-01 -5.73734e+00  1.95943e+00
         68  1.92000e-01 -5.74156e+00  1.97864e+00
         69  2.72000e-01 -5.74859e+00  1.86365e+00
         70  2.60000e-01 -5.76005e+00  1.80503e+00
         71  2.12000e-01 -5.78626e+00  1.65889e+00
         72  2.16000e-01 -5.79871e+00  1.62219e+00
         73  2.18000e-01 -5.78942e+00  1.63656e+00
         74  2.12000e-01 -5.80938e+00  1.54482e+00
         75  2.34000e-01 -5.79991e+00  1.57706e+00
         76  2.04000e-01 -5.80688e+00  1.55597e+00
         77  2.28000e-01 -5.80683e+00  1.51910e+00
         78  2.56000e-01 -5.79967e+00  1.61737e+00
         79  2.06000e-01 -5.83185e+00  1.45533e+00
         80  2.32000e-01 -5.81502e+00  1.50572e+00
         81  2.26000e-01 -5.81680e+00  1.46117e+00
         82  2.48000e-01 -5.83296e+00  1.37675e+00
         83  2.24000e-01 -5.83532e+00  1.32482e+00
         84  2.92000e-01 -5.84086e+00  1.27708e+00
         85  2.18000e-01 -5.84434e+00  1.30793e+00
         86  2.32000e-01 -5.85175e+00  1.27766e+00
         87  2.34000e-01 -5.88649e+00  1.11207e+00
         88  2.04000e-01 -5.88820e+00  1.07770e+00
         89  2.42000e-01 -5.90537e+00  1.04140e+00
         90  2.22000e-01 -5.91087e+00  9.81995e-01
         91  2.24000e-01 -5.91547e+00  9.35467e-01
         92  2.42000e-01 -5.91010e+00  9.88610e-01
         93  2.20000e-01 -5.91294e+00  9.96935e-01
         94  2.44000e-01 -5.90473e+00  1.02948e+00
         95  2.44000e-01 -5.88952e+00  1.10860e+00
         96  2.28000e-01 -5.85732e+00  1.24768e+00
         97  2.30000e-01 -5.86426e+00  1.17413e+00
         98  2.22000e-01 -5.88667e+00  1.07328e+00
         99  2.18000e-01 -5.89085e+00  1.04174e+00
        100  2.28000e-01 -5.87289e+00  1.09088e+00
        101  2.38000e-01 -5.88912e+00  1.03204e+00
        102  2.48000e-01 -5.91800e+00  8.99494e-01
        103  2.32000e-01 -5.96210e+00  7.05927e-01
        104  2.28000e-01 -5.96629e+00  6.82985e-01
        105  2.92000e-01 -5.96694e+00  6.61950e-01
        106  2.50000e-01 -5.95612e+00  7.02178e-01
        107  2.34000e-01 -5.95302e+00  7.33228e-01
        108  2.34000e-01 -5.96340e+00  6.81426e-01
        109  2.32000e-01 -5.98395e+00  6.51997e-01
        110  2.32000e-01 -5.98587e+00  6.48935e-01
        111  2.16000e-01 -5.98402e+00  6.75919e-01
        112  2.10000e-01 -5.98934e+00  5.98591e-01
        113  2.46000e-01 -5.99721e+00  5.53421e-01
        114  2.32000e-01 -6.00002e+00  5.18479e-01
        115  2.50000e-01 -5.97896e+00  6.04720e-01
        116  2.56000e-01 -5.98151e+00  5.60692e-01
        117  2.30000e-01 -5.98682e+00  5.51585e-01
        118  2.80000e-01 -5.98878e+00  5.73342e-01
        119  2.26000e-01 -6.01333e+00  4.52389e-01
        120  2.42000e-01 -6.03655e+00  3.60663e-01
        121  2.50000e-01 -6.01310e+00  4.33240e-01
        122  2.02000e-01 -6.01262e+00  4.23801e-01
        123  2.18000e-01 -6.00732e+00  4.44922e-01
        124  2.04000e-01 -5.99754e+00  5.02381e-01
        125  2.22000e-01 -6.00910e+00  4.91225e-01
        126  2.50000e-01 -5.99824e+00  5.20646e-01
        127  2.24000e-01 -6.01646e+00  3.91097e-01
        128  2.36000e-01 -5.99399e+00  5.31338e-01
        129  2.22000e-01 -5.97729e+00  6.19684e-01
        130  1.66000e-01 -5.98814e+00  5.69576e-01
        131  2.46000e-01 -6.01827e+00  4.40491e-01
        132  2.20000e-01 -6.03284e+00  3.52738e-01
        133  2.32000e-01 -5.99804e+00  4.96389e-01
        134  2.34000e-01 -5.95135e+00  6.91485e-01
        135  2.52000e-01 -5.94536e+00  7.42144e-01
        136  2.38000e-01 -5.97693e+00  5.73431e-01
        137  2.56000e-01 -5.98736e+00  5.29320e-01
        138  2.52000e-01 -5.97310e+00  6.11808e-01
        139  2.54000e-01 -5.98100e+00  5.23393e-01
        140  2.80000e-01 -5.96811e+00  6.06409e-01
        141  2.42000e-01 -5.94048e+00  7.26358e-01
        142  2.36000e-01 -5.93619e+00  7.88767e-01
        143  2.54000e-01 -5.96624e+00  6.39581e-01
        144  2.22000e-01 -5.96736e+00  6.48275e-01
        145  2.32000e-01 -5.99072e+00  5.25481e-01
        146  2.54000e-01 -5.98707e+00  5.47055e-01
        147  2.36000e-01 -5.99384e+00  5.54280e-01
        148  2.54000e-01 -5.98632e+00  5.72759e-01
        149  2.28000e-01 -6.00603e+00  5.01491e-01
        150  2.54000e-01 -6.01405e+00  4.38592e-01
        151  2.12000e-01 -6.01337e+00  4.49744e-01
        152  2.48000e-01 -6.01485e+00  4.04352e-01
        153  2.24000e-01 -6.03291e+00  3.52172e-01
        154  2.34000e-01 -6.04928e+00  2.79746e-01
        155  2.24000e-01 -6.06773e+00  1.99915e-01
        156  2.46000e-01 -6.04921e+00  2.76076e-01
        157  2.18000e-01 -6.05131e+00  2.17878e-01
        158  2.42000e-01 -6.02909e+00  3.24391e-01
        159  2.38000e-01 -6.00433e+00  4.61675e-01
        160  2.62000e-01 -5.98184e+00  6.04575e-01
        161  3.00000e-01 -6.02103e+00  3.90450e-01
        162  2.20000e-01 -6.02547e+00  3.65736e-01
        163  2.38000e-01 -6.03416e+00  2.73235e-01
        164  2.60000e-01 -6.05232e+00  1.64053e-01
        165  2.38000e-01 -6.06083e+00  1.31653e-01
        166  2.44000e-01 -6.04613e+00  2.07440e-01
        167  2.40000e-01 -6.02739e+00  2.79468e-01
        168  2.54000e-01 -6.04395e+00  2.01660e-01
        169  2.70000e-01 -6.05713e+00  1.61785e-01
        170  2.14000e-01 -6.08386e+00  2.02148e-02
        171  2.44000e-01 -6.07454e+00  8.00131e-02
        172  2.18000e-01 -6.05931e+00  1.42727e-01
        173  2.20000e-01 -6.04570e+00  1.52849e-01
        174  2.36000e-01 -6.05019e+00  1.54835e-01
        175  2.58000e-01 -6.02651e+00  2.65015e-01
        176  2.68000e-01 -6.00938e+00  3.73941e-01
        177  2.68000e-01 -6.00794e+00  3.81737e-01
        178  2.54000e-01 -5.98527e+00  4.94127e-01
        179  2.62000e-01 -6.02404e+00  3.34710e-01
        180  2.92000e-01 -6.02444e+00  3.55257e-01
        181  2.60000e-01 -6.04504e+00  2.07510e-01
        182  2.64000e-01 -6.03905e+00  1.90711e-01
        183  2.72000e-01 -6.03132e+00  2.34882e-01
        184  2.92000e-01 -6.02071e+00  2.68397e-01
        185  2.78000e-01 -5.99892e+00  4.10242e-01
        186  2.76000e-01 -6.02331e+00  2.42749e-01
        187  2.48000e-01 -6.03748e+00  1.81586e-01
        188  2.10000e-01 -6.02849e+00  2.51074e-01
        189  2.60000e-01 -6.02118e+00  2.84128e-01
        190  2.54000e-01 -6.04847e+00  1.65465e-01
        191  2.54000e-01 -6.05955e+00  1.49503e-01
        192  2.68000e-01 -6.06625e+00  1.21070e-01
        193  2.24000e-01 -6.05753e+00  1.55033e-01
        194  2.72000e-01 -6.03160e+00  2.22190e-01
        195  2.48000e-01 -6.04001e+00  1.86041e-01
        196  2.28000e-01 -6.05942e+00  8.78604e-02
        197  2.92000e-01 -6.04504e+00  1.94857e-01
        198  2.12000e-01 -6.04537e+00  1.98551e-01
        199  2.58000e-01 -6.06562e+00  1.23758e-01
        200  2.54000e-01 -6.08462e+00  2.07653e-02
        201  2.90000e-01 -6.06927e+00  9.17897e-02
        202  2.78000e-01 -6.10357e+00 -4.92141e-02
        203  2.54000e-01 -6.08772e+00  9.24319e-03
        204  2.34000e-01 -6.08462e+00  2.34967e-02
        205  2.74000e-01 -6.07646e+00  5.54230e-02
        206  2.56000e-01 -6.05734e+00  1.16010e-01
        207  2.42000e-01 -6.05009e+00  1.38886e-01
        208  2.44000e-01 -6.05596e+00  9.32603e-02
        209  2.42000e-01 -6.04480e+00  1.91301e-01
        210  2.52000e-01 -6.04986e+00  1.42788e-01
        211  2.44000e-01 -6.08452e+00  8.38522e-03
        212  2.50000e-01 -6.07317e+00  3.88453e-02
        213  2.54000e-01 -6.10171e+00 -8.49544e-02
        214  2.78000e-01 -6.07280e+00 -8.79427e-05
        215  2.62000e-01 -6.06754e+00  2.86895e-02
        216  2.48000e-01 -6.05975e+00  6.35596e-02
        217  2.64000e-01 -6.04033e+00  1.49174e-01
        218  2.80000e-01 -6.02201e+00  2.31340e-01
        219  2.40000e-01 -6.03277e+00  2.10736e-01
        220  2.38000e-01 -6.07833e+00 -3.85776e-02
        221  2.80000e-01 -6.06930e+00  2.33008e-02
