  0.00500  0.00000e+00
  0.01500  0.00000e+00
  0.02500  0.00000e+00
  0.03500  0.00000e+00
  0.04500  0.00000e+00
  0.05500  0.00000e+00
  0.06500  0.00000e+00
  0.07500  0.00000e+00
  0.08500  0.00000e+00
  0.09500  0.00000e+00
  0.10500  0.00000e+00
  0.11500  0.00000e+00
  0.12500  0.00000e+00
  0.13500  0.00000e+00
  0.14500  0.00000e+00
  0.15500  0.00000e+00
  0.16500  0.00000e+00
  0.17500  0.00000e+00
  0.18500  2.16198e-04
  0.19500  0.00000e+00
  0.20500  0.00000e+00
  0.21500  0.00000e+00
  0.22500  0.00000e+00
  0.23500  0.00000e+00
  0.24500  0.00000e+00
  0.25500  0.00000e+00
  0.26500  0.00000e+00
  0.27500  2.93568e-04
  0.28500  3.64440e-04
  0.29500  0.00000e+00
  0.30500  0.00000e+00
  0.31500  7.45836e-05
  0.32500  2.80259e-04
  0.33500  1.97834e-04
  0.34500  6.21774e-05
  0.35500  2.34896e-04
  0.36500  0.00000e+00
  0.37500  1.05255e-04
  0.38500  0.00000e+00
  0.39500  0.00000e+00
  0.40500  2.25600e-04
  0.41500  2.57831e-04
  0.42500  2.45841e-04
  0.43500  7.82228e-05
  0.44500  1.49494e-04
  0.45500  1.42995e-04
  0.46500  2.05366e-04
  0.47500  1.96811e-04
  0.48500  1.88779e-04
  0.49500  2.41638e-04
  0.50500  1.45102e-04
  0.51500  1.95331e-04
  0.52500  4.56476e-04
  0.53500  1.81000e-04
  0.54500  7.47510e-04
  0.55500  4.56517e-04
  0.56500  2.78211e-04
  0.57500  2.68618e-04
  0.58500  3.46018e-04
  0.59500  4.80822e-04
  0.60500  1.61760e-04
  0.61500  4.10923e-04
  0.62500  3.03146e-04
  0.63500  6.79119e-04
  0.64500  4.98116e-04
  0.65500  8.10789e-04
  0.66500  9.70683e-04
  0.67500  7.47211e-04
  0.68500  9.46375e-04
  0.69500  8.27404e-04
  0.70500  9.97677e-04
  0.71500  1.05683e-03
  0.72500  1.46437e-03
  0.73500  1.15080e-03
  0.74500  9.20091e-04
  0.75500  1.05168e-03
  0.76500  1.03702e-03
  0.77500  1.10901e-03
  0.78500  1.52531e-03
  0.79500  2.04927e-03
  0.80500  1.32483e-03
  0.81500  1.77165e-03
  0.82500  1.76158e-03
  0.83500  2.67500e-03
  0.84500  2.33220e-03
  0.85500  2.35895e-03
  0.86500  2.63115e-03
  0.87500  2.78402e-03
  0.88500  3.64751e-03
  0.89500  3.76049e-03
  0.90500  4.78030e-03
  0.91500  6.04659e-03
  0.92500  1.25770e-02
  0.93500  2.96053e-02
  0.94500  6.95917e-02
  0.95500  1.44480e-01
  0.96500  2.67592e-01
  0.97500  4.58201e-01
  0.98500  7.06452e-01
  0.99500  1.01468e+00
  1.00500  1.33125e+00
  1.01500  1.68769e+00
  1.02500  2.02062e+00
  1.03500  2.32468e+00
  1.04500  2.57527e+00
  1.05500  2.77520e+00
  1.06500  2.91464e+00
  1.07500  3.00527e+00
  1.08500  3.01872e+00
  1.09500  3.01452e+00
  1.10500  2.94901e+00
  1.11500  2.87221e+00
  1.12500  2.75712e+00
  1.13500  2.65177e+00
  1.14500  2.52275e+00
  1.15500  2.39503e+00
  1.16500  2.26711e+00
  1.17500  2.13713e+00
  1.18500  2.01444e+00
  1.19500  1.89984e+00
  1.20500  1.78321e+00
  1.21500  1.67463e+00
  1.22500  1.58416e+00
  1.23500  1.49161e+00
  1.24500  1.41093e+00
  1.25500  1.32693e+00
  1.26500  1.25842e+00
  1.27500  1.19332e+00
  1.28500  1.13023e+00
  1.29500  1.07698e+00
  1.30500  1.01626e+00
  1.31500  9.70892e-01
  1.32500  9.39181e-01
  1.33500  8.90222e-01
  1.34500  8.52572e-01
  1.35500  8.24152e-01
  1.36500  8.00431e-01
  1.37500  7.75282e-01
  1.38500  7.41895e-01
  1.39500  7.16362e-01
  1.40500  6.95275e-01
  1.41500  6.86185e-01
  1.42500  6.68865e-01
  1.43500  6.51632e-01
  1.44500  6.34120e-01
  1.45500  6.21539e-01
  1.46500  6.17283e-01
  1.47500  6.00447e-01
  1.48500  6.00315e-01
  1.49500  5.88592e-01
  1.50500  5.80397e-01
  1.51500  5.78991e-01
  1.52500  5.78726e-01
  1.53500  5.74119e-01
  1.54500  5.70971e-01
  1.55500  5.80510e-01
  1.56500  5.75777e-01
  1.57500  5.78791e-01
  1.58500  5.80582e-01
  1.59500  5.80807e-01
  1.60500  5.89081e-01
  1.61500  6.06664e-01
  1.62500  6.09882e-01
  1.63500  6.15587e-01
  1.64500  6.21686e-01
  1.65500  6.30700e-01
  1.66500  6.45106e-01
  1.67500  6.57248e-01
  1.68500  6.74779e-01
  1.69500  6.86619e-01
  1.70500  6.96131e-01
  1.71500  7.21337e-01
  1.72500  7.33615e-01
  1.73500  7.54621e-01
  1.74500  7.77028e-01
  1.75500  8.00609e-01
  1.76500  8.23474e-01
  1.77500  8.43163e-01
  1.78500  8.67157e-01
  1.79500  8.92138e-01
  1.80500  9.15222e-01
  1.81500  9.38279e-01
  1.82500  9.62419e-01
  1.83500  9.78622e-01
  1.84500  1.00662e+00
  1.85500  1.03047e+00
  1.86500  1.04749e+00
  1.87500  1.07145e+00
  1.88500  1.08645e+00
  1.89500  1.10686e+00
  1.90500  1.11858e+00
  1.91500  1.14565e+00
  1.92500  1.15613e+00
  1.93500  1.17223e+00
  1.94500  1.18783e+00
  1.95500  1.19963e+00
  1.96500  1.20413e+00
  1.97500  1.22028e+00
  1.98500  1.22696e+00
  1.99500  1.24034e+00
  2.00500  1.25236e+00
  2.01500  1.25984e+00
  2.02500  1.25988e+00
  2.03500  1.26850e+00
  2.04500  1.27484e+00
  2.05500  1.27786e+00
  2.06500  1.28252e+00
  2.07500  1.28405e+00
  2.08500  1.28753e+00
  2.09500  1.27844e+00
  2.10500  1.27735e+00
  2.11500  1.26764e+00
  2.12500  1.26884e+00
  2.13500  1.25937e+00
  2.14500  1.25221e+00
  2.15500  1.23805e+00
  2.16500  1.22973e+00
  2.17500  1.22142e+00
  2.18500  1.19956e+00
  2.19500  1.18587e+00
  2.20500  1.17254e+00
  2.21500  1.15872e+00
  2.22500  1.14038e+00
  2.23500  1.11914e+00
  2.24500  1.10418e+00
  2.25500  1.08710e+00
  2.26500  1.07168e+00
  2.27500  1.05040e+00
  2.28500  1.03394e+00
  2.29500  1.01537e+00
  2.30500  1.00248e+00
  2.31500  9.83147e-01
  2.32500  9.71983e-01
  2.33500  9.55816e-01
  2.34500  9.40251e-01
  2.35500  9.30546e-01
  2.36500  9.17500e-01
  2.37500  9.07949e-01
  2.38500  8.95925e-01
  2.39500  8.84393e-01
  2.40500  8.73636e-01
  2.41500  8.65611e-01
  2.42500  8.59805e-01
  2.43500  8.48000e-01
  2.44500  8.45894e-01
  2.45500  8.38210e-01
  2.46500  8.35448e-01
