          1  5.85938e-02 -8.14040e+00 -4.95194e+00
          2  1.25000e-01 -8.06559e+00 -4.52876e+00
          3  9.76562e-02 -8.00499e+00 -4.18858e+00
          4  1.25000e-01 -7.93252e+00 -3.77469e+00
          5  1.32812e-01 -7.90185e+00 -3.60016e+00
          6  1.09375e-01 -7.86417e+00 -3.37986e+00
          7  1.25000e-01 -7.82866e+00 -3.18862e+00
          8  1.52344e-01 -7.74771e+00 -2.75105e+00
          9  1.56250e-01 -7.70467e+00 -2.53861e+00
         10  1.48438e-01 -7.66097e+00 -2.26597e+00
         11  1.95312e-01 -7.62190e+00 -2.06852e+00
         12  1.40625e-01 -7.61332e+00 -1.98673e+00
         13  1.64062e-01 -7.62037e+00 -2.02923e+00
         14  1.75781e-01 -7.56879e+00 -1.80211e+00
         15  1.75781e-01 -7.52473e+00 -1.66166e+00
         16  1.75781e-01 -7.52534e+00 -1.60499e+00
         17  1.87500e-01 -7.50552e+00 -1.50688e+00
         18  2.03125e-01 -7.46120e+00 -1.22863e+00
         19  1.99219e-01 -7.48866e+00 -1.30991e+00
         20  1.60156e-01 -7.50615e+00 -1.40741e+00
         21  1.64062e-01 -7.45891e+00 -1.17939e+00
         22  1.79688e-01 -7.45431e+00 -1.17173e+00
         23  2.10938e-01 -7.42876e+00 -1.04985e+00
         24  1.87500e-01 -7.41855e+00 -9.41943e-01
         25  2.26562e-01 -7.38971e+00 -7.72762e-01
         26  1.99219e-01 -7.39898e+00 -8.10927e-01
         27  2.14844e-01 -7.39811e+00 -8.13682e-01
         28  1.79688e-01 -7.40964e+00 -8.97767e-01
         29  2.03125e-01 -7.41580e+00 -9.33415e-01
         30  2.10938e-01 -7.39243e+00 -8.09780e-01
         31  1.48438e-01 -7.37424e+00 -7.01954e-01
         32  2.18750e-01 -7.37979e+00 -6.59358e-01
         33  1.95312e-01 -7.37295e+00 -6.40513e-01
         34  2.07031e-01 -7.39252e+00 -7.57436e-01
         35  1.91406e-01 -7.40754e+00 -8.40871e-01
         36  1.99219e-01 -7.39221e+00 -7.62811e-01
         37  1.48438e-01 -7.37482e+00 -6.80163e-01
         38  1.75781e-01 -7.40004e+00 -8.08564e-01
