          1  9.92188e-01 -1.90215e-02  1.34516e-03
          2  9.96094e-01 -1.22250e-02  1.42537e-03
          3  9.88281e-01 -1.48694e-02  1.43064e-03
          4  9.92188e-01 -2.09007e-02  1.34515e-03
          5  9.96094e-01 -2.03265e-02  1.33654e-03
          6  9.88281e-01 -2.02834e-02  1.33004e-03
          7  9.96094e-01 -1.95038e-02  1.33815e-03
          8  9.96094e-01 -1.41002e-02  1.39782e-03
          9  1.00000e+00 -1.40484e-02  1.41018e-03
         10  9.96094e-01 -1.56947e-02  1.37214e-03
         11  9.92188e-01 -1.58490e-02  1.38694e-03
         12  9.84375e-01 -1.61822e-02  1.40127e-03
         13  9.92188e-01 -2.10184e-02  1.34548e-03
         14  9.96094e-01 -2.05299e-02  1.35487e-03
         15  9.92188e-01 -2.07979e-02  1.38332e-03
         16  9.88281e-01 -2.30013e-02  1.35343e-03
         17  9.80469e-01 -2.65319e-02  1.38557e-03
         18  9.92188e-01 -2.32758e-02  1.39389e-03
         19  9.84375e-01 -2.43774e-02  1.39259e-03
         20  9.96094e-01 -2.77343e-02  1.36846e-03
         21  9.88281e-01 -2.30930e-02  1.33881e-03
         22  1.00000e+00 -2.06082e-02  1.37173e-03
         23  9.88281e-01 -2.40461e-02  1.39618e-03
         24  9.84375e-01 -2.48871e-02  1.40263e-03
         25  9.76562e-01 -2.41648e-02  1.40215e-03
         26  9.92188e-01 -2.42084e-02  1.36214e-03
         27  9.92188e-01 -2.15440e-02  1.39054e-03
         28  9.84375e-01 -2.22851e-02  1.39740e-03
         29  9.92188e-01 -2.49829e-02  1.39534e-03
         30  9.92188e-01 -2.33391e-02  1.39645e-03
         31  9.92188e-01 -2.61693e-02  1.33726e-03
         32  1.00000e+00 -2.56789e-02  1.33227e-03
         33  9.96094e-01 -2.43618e-02  1.32998e-03
         34  9.92188e-01 -2.22691e-02  1.32134e-03
         35  9.96094e-01 -2.45486e-02  1.31678e-03
         36  9.80469e-01 -2.32645e-02  1.33926e-03
         37  9.96094e-01 -2.62569e-02  1.33499e-03
         38  9.92188e-01 -2.40589e-02  1.34961e-03
         39  9.92188e-01 -2.17654e-02  1.40785e-03
         40  9.92188e-01 -2.28777e-02  1.42079e-03
         41  9.92188e-01 -2.66483e-02  1.36449e-03
         42  9.92188e-01 -2.93864e-02  1.35062e-03
         43  9.96094e-01 -2.75366e-02  1.35901e-03
         44  9.88281e-01 -2.60596e-02  1.36122e-03
         45  9.96094e-01 -2.28751e-02  1.31973e-03
         46  9.92188e-01 -2.39644e-02  1.31896e-03
         47  9.96094e-01 -2.12477e-02  1.32634e-03
         48  9.92188e-01 -2.02143e-02  1.35337e-03
         49  9.88281e-01 -2.16326e-02  1.38332e-03
         50  9.84375e-01 -2.17976e-02  1.33480e-03
         51  9.88281e-01 -1.84079e-02  1.36818e-03
         52  1.00000e+00 -1.99392e-02  1.36425e-03
         53  9.88281e-01 -2.09191e-02  1.36016e-03
         54  9.92188e-01 -2.05684e-02  1.34071e-03
         55  9.96094e-01 -1.90666e-02  1.34020e-03
         56  9.96094e-01 -2.05997e-02  1.33261e-03
         57  1.00000e+00 -2.25058e-02  1.33169e-03
         58  9.92188e-01 -2.43876e-02  1.34379e-03
         59  9.84375e-01 -1.64550e-02  1.44820e-03
         60  9.96094e-01 -2.52887e-02  1.34948e-03
         61  9.88281e-01 -2.17593e-02  1.34261e-03
         62  1.00000e+00 -2.50400e-02  1.34667e-03
         63  9.92188e-01 -2.51776e-02  1.36339e-03
         64  9.92188e-01 -2.22091e-02  1.34188e-03
         65  9.92188e-01 -1.99545e-02  1.32589e-03
         66  9.92188e-01 -2.31469e-02  1.32537e-03
         67  9.92188e-01 -2.28837e-02  1.35192e-03
         68  9.96094e-01 -2.11548e-02  1.36309e-03
         69  9.96094e-01 -2.08762e-02  1.36534e-03
         70  9.92188e-01 -2.10309e-02  1.35177e-03
         71  1.00000e+00 -1.93852e-02  1.37646e-03
         72  9.88281e-01 -1.89739e-02  1.36779e-03
         73  9.96094e-01 -1.82443e-02  1.33064e-03
         74  1.00000e+00 -1.90914e-02  1.32794e-03
         75  9.96094e-01 -2.48401e-02  1.32890e-03
         76  9.96094e-01 -2.60481e-02  1.37520e-03
         77  9.92188e-01 -2.57773e-02  1.37275e-03
         78  9.80469e-01 -2.22221e-02  1.38660e-03
         79  9.92188e-01 -2.57684e-02  1.34104e-03
         80  9.84375e-01 -2.03738e-02  1.45202e-03
         81  1.00000e+00 -2.49668e-02  1.37086e-03
         82  9.96094e-01 -2.83420e-02  1.36752e-03
         83  9.88281e-01 -2.90763e-02  1.31815e-03
         84  9.92188e-01 -3.13477e-02  1.33253e-03
         85  9.80469e-01 -2.99725e-02  1.34684e-03
         86  9.88281e-01 -2.90482e-02  1.36165e-03
         87  9.84375e-01 -2.79075e-02  1.34847e-03
         88  9.92188e-01 -3.00920e-02  1.38547e-03
         89  9.96094e-01 -2.86050e-02  1.40214e-03
         90  9.84375e-01 -2.04519e-02  1.51003e-03
         91  9.88281e-01 -2.34500e-02  1.43816e-03
         92  9.96094e-01 -2.55580e-02  1.40234e-03
         93  1.00000e+00 -2.48707e-02  1.40407e-03
         94  9.80469e-01 -2.46547e-02  1.35614e-03
         95  9.92188e-01 -2.25835e-02  1.33287e-03
         96  9.96094e-01 -2.14312e-02  1.32782e-03
         97  1.00000e+00 -2.18217e-02  1.33577e-03
         98  1.00000e+00 -2.25311e-02  1.37206e-03
         99  9.96094e-01 -2.09786e-02  1.38816e-03
        100  9.96094e-01 -2.06056e-02  1.38837e-03
        101  9.92188e-01 -1.77487e-02  1.37934e-03
        102  9.96094e-01 -1.86687e-02  1.35511e-03
        103  9.88281e-01 -1.92474e-02  1.34690e-03
        104  9.92188e-01 -1.73171e-02  1.35423e-03
        105  9.96094e-01 -1.72613e-02  1.33372e-03
        106  9.96094e-01 -1.60104e-02  1.33650e-03
        107  9.96094e-01 -1.55933e-02  1.33442e-03
        108  9.84375e-01 -1.72706e-02  1.34315e-03
        109  9.92188e-01 -1.37360e-02  1.40510e-03
        110  9.84375e-01 -2.08741e-02  1.34245e-03
        111  9.80469e-01 -2.23678e-02  1.35283e-03
        112  9.96094e-01 -1.78747e-02  1.39693e-03
        113  9.96094e-01 -1.92316e-02  1.38567e-03
        114  1.00000e+00 -2.11462e-02  1.33703e-03
        115  1.00000e+00 -1.81718e-02  1.34521e-03
        116  9.96094e-01 -1.78494e-02  1.34644e-03
        117  9.92188e-01 -1.79463e-02  1.34748e-03
        118  9.96094e-01 -1.70937e-02  1.34103e-03
        119  1.00000e+00 -1.61279e-02  1.35082e-03
        120  1.00000e+00 -1.52429e-02  1.33883e-03
        121  9.84375e-01 -1.61578e-02  1.38522e-03
        122  9.84375e-01 -1.76199e-02  1.35244e-03
        123  9.92188e-01 -1.91395e-02  1.33630e-03
        124  9.96094e-01 -1.97469e-02  1.33263e-03
        125  1.00000e+00 -2.03777e-02  1.33204e-03
        126  9.92188e-01 -2.09707e-02  1.33200e-03
        127  9.96094e-01 -2.38847e-02  1.32636e-03
        128  9.96094e-01 -2.33119e-02  1.32363e-03
        129  9.88281e-01 -2.30888e-02  1.31657e-03
        130  9.88281e-01 -2.25553e-02  1.33369e-03
        131  9.88281e-01 -2.37069e-02  1.33801e-03
        132  9.92188e-01 -2.51324e-02  1.32747e-03
        133  9.84375e-01 -2.64846e-02  1.34007e-03
        134  9.84375e-01 -2.78988e-02  1.35757e-03
        135  9.80469e-01 -2.69890e-02  1.34845e-03
        136  9.88281e-01 -2.39881e-02  1.40234e-03
        137  9.96094e-01 -2.99215e-02  1.33960e-03
        138  1.00000e+00 -2.66206e-02  1.34872e-03
        139  9.92188e-01 -2.94334e-02  1.36372e-03
        140  9.88281e-01 -2.55164e-02  1.41381e-03
        141  9.88281e-01 -2.55820e-02  1.40412e-03
        142  9.84375e-01 -2.58458e-02  1.36730e-03
        143  9.92188e-01 -2.57552e-02  1.35331e-03
        144  9.96094e-01 -2.56526e-02  1.35949e-03
        145  9.84375e-01 -2.57665e-02  1.33416e-03
        146  9.92188e-01 -2.78028e-02  1.33357e-03
        147  9.84375e-01 -2.69571e-02  1.33365e-03
        148  1.00000e+00 -2.64415e-02  1.33342e-03
        149  9.92188e-01 -2.95621e-02  1.33877e-03
        150  9.88281e-01 -3.00285e-02  1.37115e-03
        151  9.96094e-01 -2.52687e-02  1.41874e-03
        152  9.92188e-01 -2.70365e-02  1.39989e-03
        153  9.88281e-01 -2.76945e-02  1.40339e-03
        154  9.92188e-01 -2.41952e-02  1.41623e-03
        155  9.84375e-01 -2.36214e-02  1.38584e-03
        156  9.84375e-01 -2.42882e-02  1.32031e-03
        157  9.96094e-01 -2.52803e-02  1.31863e-03
        158  9.88281e-01 -2.26810e-02  1.38890e-03
        159  1.00000e+00 -2.67267e-02  1.34916e-03
        160  9.96094e-01 -2.45086e-02  1.34634e-03
        161  9.80469e-01 -2.19450e-02  1.37533e-03
        162  9.88281e-01 -2.08585e-02  1.38234e-03
        163  9.88281e-01 -2.12333e-02  1.38938e-03
        164  1.00000e+00 -2.40662e-02  1.36796e-03
        165  9.92188e-01 -2.50613e-02  1.35022e-03
        166  9.88281e-01 -2.58342e-02  1.35710e-03
        167  9.84375e-01 -2.57835e-02  1.40771e-03
        168  9.88281e-01 -2.71356e-02  1.37528e-03
        169  9.72656e-01 -2.42650e-02  1.40944e-03
        170  9.92188e-01 -2.52348e-02  1.37415e-03
        171  9.92188e-01 -2.78683e-02  1.36513e-03
        172  9.84375e-01 -2.47650e-02  1.39882e-03
        173  9.92188e-01 -2.88493e-02  1.34940e-03
        174  9.84375e-01 -2.78856e-02  1.34670e-03
        175  9.92188e-01 -2.90322e-02  1.33684e-03
        176  9.92188e-01 -2.78078e-02  1.32610e-03
        177  9.92188e-01 -2.11101e-02  1.37459e-03
        178  9.88281e-01 -2.06325e-02  1.39623e-03
        179  9.88281e-01 -2.35554e-02  1.33676e-03
        180  9.96094e-01 -1.90373e-02  1.37335e-03
        181  9.92188e-01 -1.92516e-02  1.37154e-03
        182  9.96094e-01 -1.67933e-02  1.38665e-03
        183  1.00000e+00 -1.99386e-02  1.39349e-03
        184  9.76562e-01 -1.88717e-02  1.37043e-03
        185  9.96094e-01 -1.89932e-02  1.40078e-03
        186  9.80469e-01 -1.88486e-02  1.35244e-03
        187  9.76562e-01 -2.10952e-02  1.41341e-03
        188  9.80469e-01 -2.28680e-02  1.40178e-03
        189  9.92188e-01 -2.37157e-02  1.33103e-03
        190  9.96094e-01 -1.85145e-02  1.41052e-03
        191  9.88281e-01 -2.08661e-02  1.37542e-03
        192  9.96094e-01 -2.30148e-02  1.35179e-03
        193  9.88281e-01 -2.09614e-02  1.36269e-03
        194  9.96094e-01 -2.32030e-02  1.34179e-03
        195  9.96094e-01 -2.62636e-02  1.35909e-03
        196  9.96094e-01 -2.44703e-02  1.33048e-03
        197  9.96094e-01 -2.39465e-02  1.32881e-03
        198  9.96094e-01 -2.06486e-02  1.32574e-03
        199  1.00000e+00 -1.88199e-02  1.34559e-03
        200  9.92188e-01 -1.90116e-02  1.35759e-03
        201  9.96094e-01 -1.85019e-02  1.34060e-03
        202  9.96094e-01 -1.86502e-02  1.33984e-03
        203  1.00000e+00 -1.71963e-02  1.33968e-03
        204  9.96094e-01 -1.60921e-02  1.38290e-03
        205  9.92188e-01 -1.69063e-02  1.38217e-03
        206  9.72656e-01 -1.94644e-02  1.34944e-03
        207  9.88281e-01 -1.80788e-02  1.32714e-03
        208  9.92188e-01 -2.44949e-02  1.35547e-03
        209  9.88281e-01 -2.73657e-02  1.32502e-03
        210  9.96094e-01 -2.40055e-02  1.32497e-03
        211  9.92188e-01 -2.13326e-02  1.35315e-03
        212  9.96094e-01 -2.18310e-02  1.33604e-03
        213  9.96094e-01 -2.18372e-02  1.33484e-03
        214  9.92188e-01 -2.15599e-02  1.32883e-03
        215  9.96094e-01 -2.30156e-02  1.32355e-03
        216  9.96094e-01 -2.12605e-02  1.37381e-03
        217  9.92188e-01 -2.50499e-02  1.33570e-03
        218  9.92188e-01 -2.35616e-02  1.39589e-03
        219  9.96094e-01 -2.00145e-02  1.33706e-03
        220  9.92188e-01 -2.06248e-02  1.35474e-03
        221  9.84375e-01 -2.39668e-02  1.34688e-03
        222  9.96094e-01 -2.68359e-02  1.35854e-03
        223  9.92188e-01 -2.90890e-02  1.35310e-03
        224  9.92188e-01 -2.56589e-02  1.37813e-03
        225  9.88281e-01 -2.58945e-02  1.35169e-03
        226  9.84375e-01 -2.44155e-02  1.34155e-03
        227  9.88281e-01 -2.33621e-02  1.38400e-03
        228  9.88281e-01 -2.51397e-02  1.37773e-03
        229  9.92188e-01 -2.59032e-02  1.33642e-03
        230  1.00000e+00 -2.55857e-02  1.34687e-03
        231  9.96094e-01 -2.44767e-02  1.44562e-03
        232  9.84375e-01 -2.62368e-02  1.37037e-03
        233  9.92188e-01 -2.63734e-02  1.39299e-03
        234  9.88281e-01 -2.54964e-02  1.35538e-03
        235  9.96094e-01 -2.41951e-02  1.35806e-03
        236  9.96094e-01 -2.41667e-02  1.34279e-03
        237  9.92188e-01 -2.49740e-02  1.34080e-03
        238  1.00000e+00 -2.11162e-02  1.38276e-03
        239  1.00000e+00 -2.38732e-02  1.39305e-03
        240  9.84375e-01 -2.31368e-02  1.38421e-03
        241  9.88281e-01 -2.19245e-02  1.37594e-03
        242  9.92188e-01 -2.13102e-02  1.33777e-03
        243  9.88281e-01 -2.05280e-02  1.35400e-03
        244  9.92188e-01 -1.88298e-02  1.39031e-03
        245  1.00000e+00 -2.22813e-02  1.36298e-03
        246  9.80469e-01 -2.54845e-02  1.37981e-03
        247  1.00000e+00 -2.77385e-02  1.34319e-03
        248  9.84375e-01 -2.66970e-02  1.34989e-03
        249  9.96094e-01 -3.06220e-02  1.32732e-03
        250  9.96094e-01 -3.28567e-02  1.36731e-03
        251  9.92188e-01 -3.11673e-02  1.33005e-03
        252  9.92188e-01 -3.01061e-02  1.32397e-03
        253  9.88281e-01 -2.95728e-02  1.32534e-03
        254  9.92188e-01 -2.88284e-02  1.32740e-03
        255  9.84375e-01 -2.92447e-02  1.35559e-03
        256  1.00000e+00 -3.41677e-02  1.35060e-03
        257  9.92188e-01 -3.23998e-02  1.37205e-03
        258  9.68750e-01 -3.56186e-02  1.37857e-03
        259  9.76562e-01 -3.44575e-02  1.38836e-03
        260  9.84375e-01 -3.51195e-02  1.33465e-03
        261  9.88281e-01 -2.96505e-02  1.39859e-03
        262  9.80469e-01 -2.82961e-02  1.40763e-03
        263  9.72656e-01 -3.10253e-02  1.34902e-03
        264  9.92188e-01 -2.75392e-02  1.39696e-03
        265  9.92188e-01 -2.97936e-02  1.33780e-03
        266  9.88281e-01 -3.15954e-02  1.34280e-03
        267  1.00000e+00 -2.44899e-02  1.42476e-03
        268  9.92188e-01 -2.33066e-02  1.42975e-03
        269  9.84375e-01 -3.06177e-02  1.34105e-03
        270  9.92188e-01 -3.31716e-02  1.32563e-03
        271  9.88281e-01 -3.17056e-02  1.37583e-03
        272  9.96094e-01 -2.91281e-02  1.39781e-03
        273  9.88281e-01 -2.80945e-02  1.37790e-03
        274  9.88281e-01 -2.88944e-02  1.35477e-03
        275  9.84375e-01 -3.02839e-02  1.34597e-03
        276  9.84375e-01 -2.58337e-02  1.38914e-03
        277  9.88281e-01 -2.95043e-02  1.32594e-03
        278  1.00000e+00 -2.95239e-02  1.36773e-03
        279  9.88281e-01 -2.72612e-02  1.40736e-03
        280  9.96094e-01 -2.98553e-02  1.33499e-03
        281  9.92188e-01 -2.92438e-02  1.32334e-03
        282  9.88281e-01 -2.98434e-02  1.32324e-03
        283  9.88281e-01 -2.82280e-02  1.33606e-03
        284  9.84375e-01 -2.81487e-02  1.39864e-03
        285  9.96094e-01 -2.86112e-02  1.36217e-03
        286  9.88281e-01 -2.53847e-02  1.36438e-03
        287  9.92188e-01 -2.35729e-02  1.37698e-03
        288  9.88281e-01 -2.74984e-02  1.33488e-03
        289  9.84375e-01 -3.08062e-02  1.34102e-03
        290  9.88281e-01 -3.01123e-02  1.32797e-03
        291  1.00000e+00 -2.60209e-02  1.44272e-03
        292  9.80469e-01 -2.96565e-02  1.35092e-03
        293  9.92188e-01 -3.07312e-02  1.35055e-03
        294  9.88281e-01 -3.09549e-02  1.35194e-03
        295  1.00000e+00 -3.04560e-02  1.31641e-03
        296  9.92188e-01 -3.05025e-02  1.32946e-03
        297  9.84375e-01 -3.07873e-02  1.32538e-03
        298  9.92188e-01 -3.00361e-02  1.31783e-03
        299  9.84375e-01 -2.60364e-02  1.44451e-03
        300  9.96094e-01 -2.98302e-02  1.36481e-03
        301  9.80469e-01 -2.94398e-02  1.32788e-03
        302  9.92188e-01 -3.13549e-02  1.33886e-03
        303  9.84375e-01 -3.18062e-02  1.34275e-03
        304  1.00000e+00 -2.74275e-02  1.36486e-03
        305  9.92188e-01 -3.11215e-02  1.37356e-03
        306  9.88281e-01 -3.07793e-02  1.37243e-03
        307  9.96094e-01 -2.52593e-02  1.40519e-03
        308  9.88281e-01 -3.05736e-02  1.41744e-03
        309  9.76562e-01 -3.11649e-02  1.38268e-03
        310  9.88281e-01 -3.09224e-02  1.38461e-03
        311  9.84375e-01 -3.26568e-02  1.31647e-03
        312  9.84375e-01 -2.86649e-02  1.42793e-03
        313  9.80469e-01 -2.41253e-02  1.46131e-03
        314  9.72656e-01 -3.10902e-02  1.35996e-03
        315  9.84375e-01 -2.92103e-02  1.38244e-03
        316  9.88281e-01 -3.12625e-02  1.35514e-03
        317  9.68750e-01 -3.29945e-02  1.32555e-03
        318  9.80469e-01 -3.16673e-02  1.32722e-03
        319  9.88281e-01 -3.17638e-02  1.33404e-03
        320  9.76562e-01 -3.07619e-02  1.39962e-03
        321  9.88281e-01 -2.49871e-02  1.51984e-03
        322  9.80469e-01 -2.83180e-02  1.41703e-03
        323  9.92188e-01 -3.32668e-02  1.34164e-03
        324  9.88281e-01 -3.20900e-02  1.33486e-03
        325  9.72656e-01 -2.91634e-02  1.31257e-03
        326  9.96094e-01 -2.57008e-02  1.36567e-03
        327  9.92188e-01 -2.56446e-02  1.33375e-03
        328  9.96094e-01 -2.83020e-02  1.33737e-03
        329  9.92188e-01 -3.27628e-02  1.31090e-03
        330  9.80469e-01 -2.73496e-02  1.30935e-03
        331  1.00000e+00 -2.33318e-02  1.31379e-03
        332  9.88281e-01 -2.20909e-02  1.31549e-03
        333  9.92188e-01 -2.16730e-02  1.31794e-03
        334  9.96094e-01 -2.78033e-02  1.32824e-03
        335  9.88281e-01 -2.54093e-02  1.36510e-03
        336  9.96094e-01 -2.83112e-02  1.31903e-03
        337  9.92188e-01 -2.86259e-02  1.31107e-03
        338  9.96094e-01 -2.83226e-02  1.30301e-03
        339  9.96094e-01 -2.61517e-02  1.31540e-03
        340  9.96094e-01 -2.17895e-02  1.35759e-03
        341  1.00000e+00 -2.15309e-02  1.32534e-03
        342  9.92188e-01 -2.31276e-02  1.32339e-03
        343  1.00000e+00 -2.54115e-02  1.31499e-03
        344  9.92188e-01 -2.43296e-02  1.32491e-03
        345  9.96094e-01 -2.60918e-02  1.32825e-03
        346  9.88281e-01 -2.72836e-02  1.31641e-03
        347  9.84375e-01 -2.73403e-02  1.34127e-03
        348  9.92188e-01 -2.59031e-02  1.31104e-03
