          1  4.53125e-01  2.99822e+08  1.00741e+09
          2  4.80469e-01  4.51876e+04  1.52071e+05
          3  3.75000e-01  3.59648e+04  1.21014e+05
          4  3.71094e-01  1.89230e+03  6.43815e+03
          5  2.73438e-01  1.25840e+03  4.29695e+03
          6  3.00781e-01  5.45591e+02  1.88708e+03
          7  3.35938e-01  1.19119e+02  4.43799e+02
          8  2.53906e-01  7.98632e+01  3.07527e+02
          9  2.53906e-01  4.04181e+01  1.71305e+02
         10  2.34375e-01  2.82904e+01  1.28878e+02
         11  2.26562e-01  2.38662e+01  1.12756e+02
         12  2.69531e-01  1.25419e+01  7.25994e+01
         13  1.83594e-01  1.09686e+01  6.65650e+01
         14  2.03125e-01  9.00019e+00  5.90382e+01
         15  1.71875e-01  7.91247e+00  5.49773e+01
         16  2.14844e-01  5.97717e+00  4.78291e+01
         17  1.32812e-01  2.41594e+00  3.52417e+01
         18  1.48438e-01  1.18267e+00  3.03589e+01
         19  1.87500e-01  2.44653e-01  2.67567e+01
         20  1.64062e-01 -8.12792e-01  2.27441e+01
         21  1.48438e-01 -1.67608e+00  1.93588e+01
         22  1.52344e-01 -2.16910e+00  1.74406e+01
         23  1.44531e-01 -2.59505e+00  1.57148e+01
         24  1.09375e-01 -2.92042e+00  1.44037e+01
         25  1.32812e-01 -3.12787e+00  1.34825e+01
         26  1.32812e-01 -3.36974e+00  1.25646e+01
         27  1.25000e-01 -3.65741e+00  1.14058e+01
         28  1.36719e-01 -3.80417e+00  1.07687e+01
         29  1.01562e-01 -3.89520e+00  1.03462e+01
         30  1.36719e-01 -4.02826e+00  9.63637e+00
         31  9.76562e-02 -4.12915e+00  9.12267e+00
         32  8.59375e-02 -4.21688e+00  8.75565e+00
         33  1.60156e-01 -4.36396e+00  8.12664e+00
         34  1.17188e-01 -4.46208e+00  7.69107e+00
         35  1.25000e-01 -4.58041e+00  7.07616e+00
         36  9.76562e-02 -4.65559e+00  6.72210e+00
         37  1.36719e-01 -4.73946e+00  6.42623e+00
         38  7.42188e-02 -4.74951e+00  6.40004e+00
         39  1.01562e-01 -4.77001e+00  6.24769e+00
         40  1.36719e-01 -4.85428e+00  5.80777e+00
         41  1.36719e-01 -4.96130e+00  5.39098e+00
         42  9.37500e-02 -5.00002e+00  5.24483e+00
         43  1.01562e-01 -5.02786e+00  5.14430e+00
         44  7.42188e-02 -5.04616e+00  5.02539e+00
         45  1.05469e-01 -5.10335e+00  4.82264e+00
         46  7.81250e-02 -5.13461e+00  4.65397e+00
         47  9.37500e-02 -5.14157e+00  4.63538e+00
         48  9.37500e-02 -5.20554e+00  4.31777e+00
         49  7.03125e-02 -5.20497e+00  4.28399e+00
         50  1.09375e-01 -5.24611e+00  4.04718e+00
         51  1.01562e-01 -5.28672e+00  3.89144e+00
         52  9.76562e-02 -5.30088e+00  3.87820e+00
         53  1.40625e-01 -5.32457e+00  3.76431e+00
         54  1.01562e-01 -5.34894e+00  3.67268e+00
         55  1.13281e-01 -5.36615e+00  3.57884e+00
         56  9.37500e-02 -5.40468e+00  3.36732e+00
         57  7.42188e-02 -5.37359e+00  3.51099e+00
         58  7.42188e-02 -5.41883e+00  3.31645e+00
         59  8.98438e-02 -5.43570e+00  3.20660e+00
         60  1.17188e-01 -5.47536e+00  3.05630e+00
         61  9.37500e-02 -5.49475e+00  2.98337e+00
         62  1.25000e-01 -5.50388e+00  2.92480e+00
         63  8.20312e-02 -5.51657e+00  2.85474e+00
         64  1.17188e-01 -5.52327e+00  2.77541e+00
         65  7.42188e-02 -5.56615e+00  2.58005e+00
         66  1.01562e-01 -5.57004e+00  2.59548e+00
         67  9.76562e-02 -5.53603e+00  2.70583e+00
         68  8.59375e-02 -5.57996e+00  2.52478e+00
         69  8.59375e-02 -5.60249e+00  2.46120e+00
         70  1.17188e-01 -5.60506e+00  2.45145e+00
         71  1.17188e-01 -5.59478e+00  2.48472e+00
